date;00:00;01:00;02:00;03:00;04:00;05:00;06:00;07:00;08:00;09:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
2017-06-21;234.347958;227.403600;225.349642;224.175936;224.078128;236.401936;289.218256;297.531936;292.837162;304.476294;322.962016;327.950214;332.840614;321.690502;311.616298;281.882656;271.025958;321.397098;356.021140;379.006000;323.157642;397.491702;389.764860;322.472986
2017-06-22;292.951317;272.047155;249.873114;244.305183;244.598242;287.871791;356.152208;414.078227;437.619830;399.328114;380.084553;362.892365;341.499758;309.752783;296.174856;296.663281;294.709611;365.627469;389.755190;399.523490;371.683805;366.897358;343.844170;295.295709
2017-06-23;247.474100;230.083490;219.141100;209.175700;210.934300;228.031800;262.422210;303.065400;320.553710;325.047900;297.496510;283.818490;271.312900;254.997000;244.933900;244.054600;244.347700;270.433600;270.238200;269.163490;246.692500;245.813200;250.209710;245.813200
2017-06-24;245.422410;232.330610;227.054800;217.675610;198.135610;195.302300;215.819300;232.037500;234.773110;233.796100;223.537590;218.554910;216.307790;209.273400;201.262000;192.273600;189.635700;215.623900;230.278900;232.330610;231.451310;231.939800;233.209910;229.497300
2017-06-25;233.991510;225.003110;203.118310;178.302500;141.176500;100.142500;100.240200;172.831310;188.170200;207.319390;214.646890;213.767590;212.595200;205.853900;200.871190;194.520700;199.112590;171.756600;211.911310;226.664010;226.664010;228.324910;226.664010;212.985990
2017-06-26;213.392958;197.578832;169.855320;165.072038;165.462520;218.273858;258.882936;286.801674;320.772758;320.479914;277.527974;272.451838;268.351882;266.985230;255.759170;265.520970;267.082858;268.156636;260.737668;260.737668;253.904418;257.418676;252.440158;227.352332
2017-06-27;226.710628;223.682620;220.654602;219.775500;219.873178;280.335870;323.607224;404.093876;448.244332;452.249130;456.058572;469.245122;448.830420;434.178720;430.759960;365.511056;304.853028;322.630424;360.920220;360.334132;300.652894;292.740956;281.605674;266.660930
2017-06-28;281.313060;267.428300;254.423560;248.361200;247.774520;273.392870;320.327260;377.821910;405.884760;410.578240;410.187110;417.520610;426.125260;390.337740;357.581460;330.398630;341.252220;375.475220;381.048670;381.733130;325.802960;280.726370;274.664020;235.454240
2017-06-29;216.108945;212.123130;211.637055;212.025905;212.512000;221.066910;306.227250;389.929375;445.536364;450.980375;450.980375;453.605190;436.398125;428.815375;405.483755;371.652945;362.709175;362.709175;370.291935;370.194739;322.170500;297.283470;277.062750;244.106875
2017-06-30;233.379548;216.220714;211.786396;209.665650;210.436834;222.197380;269.046818;349.731934;366.119604;346.936421;342.309279;310.787171;282.735334;263.070152;241.766184;241.862582;256.707864;285.434488;314.835868;293.242716;254.779914;246.489686;244.754512;229.041648
2017-07-01;261.816968;229.523628;226.246096;224.992932;224.221748;226.149698;240.513020;258.057446;277.819036;304.810486;313.679102;311.943938;280.518180;251.309586;253.815934;251.020402;251.502382;279.650598;282.831732;281.289364;283.313712;278.686618;270.492778;247.068064
2017-07-02;234.825538;222.872186;219.112654;218.148664;195.398746;198.483482;205.327730;222.390186;238.681448;251.405984;253.141148;249.863616;241.187796;221.908196;219.209052;216.317122;214.581948;215.449530;250.538402;254.490720;234.632732;233.765150;238.585050;249.285238
2017-07-03;224.128708;219.407166;214.974688;214.781992;218.250870;223.454212;229.813830;254.770562;273.945794;272.500434;278.860062;276.451112;269.706042;264.888142;257.854008;263.442772;265.273584;270.091484;269.031536;258.432156;264.406362;256.023206;255.637784;251.205306
2017-07-04;268.923290;233.518280;225.392540;224.425210;223.167645;224.328475;248.415480;292.139710;316.903841;339.830065;336.057409;318.935305;308.874855;308.874855;295.525415;307.810770;310.906280;348.923145;377.653450;387.326950;389.068180;381.039155;354.920705;319.128784
2017-07-05;307.496395;299.796945;279.489682;265.919399;262.743380;299.508226;357.157783;412.497508;442.814024;425.201574;420.678143;404.798068;374.673999;366.589587;360.333782;359.756344;374.385289;392.960188;399.408450;418.464564;404.028114;412.593731;391.324038;341.373931
2017-07-06;318.111920;302.798650;287.774270;287.100100;281.128900;308.769870;355.769130;407.295000;464.599459;414.903499;403.153670;385.528920;352.398290;352.783540;350.761001;380.617120;391.018581;426.749620;433.876540;457.087250;453.331170;432.720830;401.420080;342.959920
2017-07-07;328.465480;308.369085;296.157390;295.099705;285.003410;296.542020;344.907975;402.697150;437.889880;438.274509;428.947465;426.735900;390.677775;339.138685;315.773020;313.753775;311.542219;364.138975;390.197009;410.966489;392.312390;379.716114;382.889210;333.946315
2017-07-08;338.080980;323.561594;306.349840;295.003540;287.214995;279.714895;288.465000;307.888310;332.504009;352.984995;345.100285;340.100225;319.426920;302.022855;290.195790;288.945765;296.445865;307.599845;308.849850;307.984455;305.484435;306.253675;309.522935;297.599735
2017-07-09;298.657420;291.638115;280.003370;274.041750;270.195550;276.541780;283.561095;286.830365;288.753475;300.580530;300.580530;311.542219;308.369085;298.080500;287.311130;295.099705;300.772850;325.003890;353.369625;385.581531;384.139235;388.081590;396.831685;337.504031
2017-07-10;307.567650;287.755600;283.139210;279.676900;281.888915;292.564350;357.001590;423.458515;481.548225;480.875000;480.201775;480.105581;469.911060;459.716490;435.384225;423.073844;390.951394;393.836635;400.280340;413.263985;386.719665;373.736060;374.697790;319.012456
2017-07-11;295.628130;287.531370;285.410800;279.145430;279.049060;287.242190;328.593510;399.440150;426.236590;418.621770;405.127160;399.536560;379.969361;347.100371;329.750180;331.774361;341.124200;362.619170;385.463629;397.126810;382.861090;372.836520;350.763200;312.496361
2017-07-12;305.429510;290.398890;280.378500;274.790200;273.923050;282.305490;335.008950;384.821890;424.036331;426.926860;425.481600;422.976519;395.709450;384.436519;359.096450;326.915550;310.150640;320.749160;317.473260;316.220700;293.867500;287.701110;282.979960;262.842810
2017-07-13;248.595140;232.562920;219.870730;236.284680;239.338440;248.499730;259.855890;287.912310;332.573531;334.768459;338.967360;333.623270;288.771180;286.671730;277.415010;288.866610;319.308770;346.983490;354.617880;373.131281;375.230760;374.562750;359.007650;298.886760
2017-07-14;302.014944;299.154944;276.084358;268.362395;261.784408;275.321694;341.864148;379.043989;428.045189;412.982556;396.775936;371.226692;353.685411;342.912811;304.207603;289.240322;298.296967;351.969417;380.855345;396.966602;364.076717;363.790728;328.517508;283.806341
2017-07-15;292.958309;274.749706;267.504388;261.498419;263.023747;260.163767;261.784408;275.893712;297.152961;314.598900;311.071589;307.544239;299.726962;286.570988;277.133031;273.033702;275.417027;288.286992;306.304939;306.304939;278.086361;277.895695;272.080392;260.163767
2017-07-16;270.936386;257.971088;255.587763;252.155795;238.809155;236.711839;239.381173;247.579791;247.865800;249.105119;251.679120;251.297798;249.867783;248.723797;241.859831;240.429816;250.249125;252.823116;254.539120;255.015775;255.301784;257.399100;256.541103;252.537117
2017-07-17;245.464200;232.776000;228.769200;227.338200;228.769200;239.931000;249.757200;262.636210;267.501610;270.363600;266.261400;259.488010;254.527200;253.668600;253.000800;251.379000;250.520400;252.333010;253.573200;253.764000;253.954810;253.477800;250.806610;243.746990
2017-07-18;245.936708;238.379736;232.066308;232.161966;231.874992;244.310542;254.163306;267.746742;287.930580;313.662592;319.115098;302.183622;300.079156;290.608994;279.990966;276.451620;265.546608;266.503198;270.329508;268.990306;267.746742;267.459758;264.398702;252.250156
2017-07-19;250.275564;246.260448;237.274236;229.817602;233.545914;248.937202;253.525896;266.527214;274.939848;294.155046;325.511180;329.717521;303.045670;303.141248;314.517439;340.902468;324.172818;313.465852;320.253300;301.802886;278.572562;273.410280;265.380048;251.327152
2017-07-20;256.799752;245.222704;239.960424;240.056102;239.769058;250.485004;263.018822;286.938322;330.184759;354.678346;354.869702;354.486980;354.104259;354.199956;344.632156;333.724874;322.052148;340.900724;341.187748;341.092089;311.240524;308.561550;288.469170;262.731778
2017-07-21;264.242161;258.951556;256.642924;252.121843;254.334302;263.568820;315.128249;340.042236;344.659538;373.902181;360.819924;366.495311;346.102414;316.859732;316.186381;316.474989;329.653411;327.056200;334.270675;340.907982;317.917855;313.685383;316.859732;306.855670
2017-07-22;302.334599;268.667049;261.163995;260.105882;257.797230;257.316275;262.703073;290.310474;318.591206;325.613286;335.040238;325.420938;310.222425;288.771386;276.843464;280.691174;286.847526;312.146295;316.186381;310.991988;298.486889;294.350580;277.901567;260.202055
2017-07-23;262.222118;259.913486;250.582755;237.404324;221.917251;230.478418;229.901270;242.117781;247.985564;256.546731;258.470601;261.452574;261.837336;254.430495;245.388343;248.851301;252.121843;260.202055;267.897505;276.747261;267.608926;268.474663;263.376424;260.586837
2017-07-24;259.363505;255.815844;253.131120;250.062864;249.775205;258.308812;305.866770;359.177708;384.970264;434.158214;453.430717;447.006536;434.925298;420.255208;395.805014;383.148458;366.848339;371.546625;357.260039;361.766559;340.864055;324.947477;323.700989;284.388978
2017-07-25;289.214715;270.010170;255.965065;256.156135;248.799190;250.423435;259.022505;272.685440;284.341920;282.622110;291.412250;285.392925;284.437465;282.144395;281.666660;278.800310;275.838425;284.437465;308.992530;319.024745;314.247495;307.368246;300.393490;277.176045
2017-07-26;254.479595;247.493140;239.932435;219.451565;220.887140;244.334875;261.561765;282.234045;286.253655;287.880640;307.213031;304.341890;347.600560;335.924531;336.977295;318.410535;298.791000;277.640205;276.970280;276.778860;277.353090;279.554295;282.903970;280.798470
2017-07-27;268.870910;257.468350;242.999530;226.997590;240.316560;258.043260;272.895360;277.303090;305.761620;343.514681;355.779670;359.899930;359.995740;355.683830;336.711470;322.817570;321.667740;334.220170;325.404710;323.488301;289.663860;276.536530;279.602760;289.759680
2017-07-28;282.918285;267.661485;261.463410;255.551390;252.309320;262.035540;277.769105;287.686035;331.167915;344.803680;330.405094;288.544230;262.321605;255.265335;253.548945;249.734755;255.646745;264.514770;265.372965;264.896200;263.847285;263.561210;263.370520;258.412050
2017-07-29;258.412050;228.089160;186.991165;139.599720;98.883135;116.142390;141.888240;205.203960;226.182050;235.717550;247.827645;246.778730;238.292145;229.233430;219.030425;206.634285;218.362950;242.869175;257.553855;259.365610;259.460945;260.223805;261.844820;259.365610
2017-07-30;248.495120;210.067075;212.641640;223.798175;211.688110;212.260230;212.260230;223.893540;232.570835;233.142985;241.820290;239.436415;241.724925;234.382590;230.282325;223.321410;202.820085;218.839735;236.575745;258.316695;260.509860;263.084445;262.607680;258.507415
2017-07-31;248.099800;243.901178;241.229354;232.068736;235.122262;248.195223;257.355821;262.604096;264.607979;264.989671;264.989671;263.844595;262.890355;261.459020;260.981905;260.218521;260.123098;260.886482;261.363587;261.172761;261.554443;262.126971;262.508673;256.497014
2017-08-01;257.733401;254.388716;250.183934;247.794859;247.985995;254.675395;257.160033;262.415988;265.187325;273.214617;280.477405;278.566145;276.081497;275.221430;271.972288;271.112241;270.347737;269.774349;273.023491;270.634416;265.760693;263.180512;262.702687;258.975730
2017-08-02;256.388814;246.892932;243.248058;239.986836;241.329688;259.650026;283.245864;307.609026;342.331332;341.468061;336.576262;325.449774;308.472288;279.888724;276.915276;268.282636;269.721426;303.772306;299.264170;297.825380;295.715194;310.966137;291.974402;262.911238
2017-08-03;263.583099;249.265252;237.926268;224.473258;224.761517;241.001244;256.568320;276.747830;312.494436;336.709882;336.613769;325.466981;293.756301;262.718262;258.394067;253.301158;249.361345;249.265252;257.721426;260.123751;257.529230;257.625323;256.280031;245.229336
2017-08-04;241.669348;218.040320;204.592880;182.788869;182.020445;227.837706;249.737800;250.890446;254.732556;255.597043;254.348344;245.991743;242.629878;240.708808;239.364076;238.691705;238.115397;238.403546;251.658870;250.314108;248.681207;248.393068;246.183829;236.098274
2017-08-05;230.527200;221.210069;211.316600;206.417897;198.829720;196.332342;219.385052;227.357451;237.731175;242.821994;248.008846;247.144369;240.708808;224.475871;225.052179;235.810105;240.516722;248.585154;256.173351;257.229944;256.365467;262.224680;256.269404;242.437772
2017-08-06;239.268023;197.581021;173.183569;159.351927;131.496557;104.409611;103.256975;156.086125;194.411272;199.694197;217.848204;221.306122;222.266632;199.021806;195.563918;196.620481;212.949501;217.944267;245.319372;256.173351;261.648372;299.012979;298.052469;259.054931
2017-08-07;260.249540;249.670290;243.130410;238.513990;239.091060;271.982910;330.264950;363.541490;364.022356;350.269331;327.764419;318.723940;279.196035;264.769785;270.251750;279.292210;314.011394;355.366635;388.931690;385.084710;344.787356;337.189560;321.801540;256.691085
2017-08-08;269.607820;257.802290;243.213320;236.014820;236.494710;258.762070;297.538000;335.930000;350.422961;355.701890;347.447610;349.175250;333.434539;302.432980;283.716870;297.058110;300.705340;310.591290;317.597820;288.803820;276.134460;273.734960;251.083680;236.878640
2017-08-09;240.525000;221.860250;203.195530;183.568680;183.857320;236.195540;248.895280;262.557100;313.259770;311.239331;302.965290;294.306390;266.886540;255.533750;260.632890;281.414250;275.545430;308.545470;295.653330;297.769960;287.667900;289.592100;275.930280;250.338420
2017-08-10;258.814390;248.768000;243.122880;244.749440;242.931510;265.607680;321.197760;352.198090;391.139850;401.377610;401.377610;401.186240;398.315850;391.809610;375.065610;362.435850;346.744339;354.494390;363.584000;369.898880;340.620781;337.846090;324.737910;276.132490
2017-08-11;278.544617;270.281469;259.712359;252.602217;250.968806;270.089323;305.447867;391.538225;451.397934;477.340344;491.752794;589.565298;505.877014;449.668430;375.588447;374.819764;340.710308;317.746481;317.362139;317.554305;287.095994;285.654759;282.387927;262.979181
2017-08-12;246.260719;226.948056;203.984209;199.083966;185.536263;169.009997;195.721081;227.332378;234.154281;248.278472;245.588138;246.645061;241.168330;240.015334;239.823158;233.097358;238.958431;239.342753;244.242986;244.435162;246.645061;245.395992;230.791366;215.129827
2017-08-13;227.332378;208.115778;196.201486;173.814147;131.345461;118.566422;116.836928;173.045483;204.464634;224.449898;235.691609;238.478006;237.613259;237.228937;235.979838;227.524544;233.097358;238.381913;255.484697;266.918584;289.017664;319.091633;296.608231;262.979181
2017-08-14;271.879930;252.268615;241.458460;240.788805;241.841130;264.418050;314.737869;362.570369;376.824425;365.727295;374.241470;375.198140;373.284830;374.337155;361.613690;353.864854;337.410455;350.899220;379.216050;395.287780;358.456765;351.473229;302.014405;256.573530
